mean,std,skew
4.17178502879,0.625521264275,-1.00226011995
3.12377413028,1.05902315303,-0.347552103245
4.03519066007,0.895548806861,-1.05270575932
2.78638987931,1.15547550885,-0.127879492527
3.38472878223,1.01668100245,-0.452094884913
2.38998898356,1.15216442232,0.179400847143
3.5822167191,0.977882884038,-0.520924144068
3.90847482672,0.804215921236,-0.627626392934
3.63623354322,0.912487228521,-0.509224670951
3.63513087354,0.851034286552,-0.441602204109
3.87765471991,0.815987898187,-0.718287482538
3.57494181722,1.03603491475,-0.616985461456
4.02805070127,0.729074537244,-0.872217165961
3.85134647318,0.904471330797,-0.755687455278
3.1894039929,0.938240018664,-0.341184981572
3.80349771995,1.00090515074,-0.824648441292
3.90597855388,0.807218353419,-0.741135469489
3.98096783343,0.855801989099,-0.890512318161
3.16163872306,1.0711943969,-0.316658186647
4.11313948833,0.843694316894,-1.08843506862
3.62760666279,0.982254375922,-0.623175399488
3.95122889746,0.795018864749,-0.709913306834
4.01290935616,0.777264425099,-0.822356776786
3.73829634261,0.918280075972,-0.580763789316
2.24998130198,1.19872236963,0.380357041721
3.82139035669,0.973713687781,-0.807908354309
4.133602578,0.885381690338,-1.17548547159
4.01207067718,0.845883452037,-0.942165906698
3.77983061305,0.974764226602,-0.768932880904
4.12619058575,0.857551732961,-1.19828099822
4.34573708301,0.789356359658,-1.56083650206
4.02764881532,0.932526112408,-0.999295100562
3.70743123336,1.05226102531,-0.767062605535
3.89826648963,0.856667358739,-0.766678539693
3.70765887717,0.946281275521,-0.642331986386
4.14505222222,0.896801467712,-1.23024670653
4.18497639272,0.88966522894,-1.26982198891
3.72598218666,1.04459050886,-0.757729481727
3.78671660921,0.832321652592,-0.614294913499
3.70017720024,0.954830399007,-0.811805856793
4.20322015656,0.883333281685,-1.36246558937
3.88228836628,1.01218204091,-0.913798196019
3.99557684948,0.797208589747,-1.08434481857
4.05848589071,0.888968494695,-1.10656241538
4.05770055644,0.853388529993,-1.15223081089
4.05915742187,0.909281029658,-1.27679588575
4.00498963452,0.822515808801,-0.911439702298
4.09936565522,0.868666914465,-1.1354881152
4.10009682168,0.820880923696,-1.0791347718
4.08731267864,0.925430415146,-1.21460739226
4.16854407404,0.796456952971,-1.21653056011
4.29641788624,0.803514999345,-1.44701551217
4.10635000394,0.8816738535,-1.27632733491
4.09507994932,0.872064475431,-1.12403600552
3.86873222293,0.866177392085,-0.799740003869
4.03077224506,0.892643795084,-1.15329411293
2.7273125,1.04088797541,-0.122344291968
3.8988760086,0.886950009523,-0.813313699027
4.03301200277,0.878806534224,-1.04054237988
3.35438396865,0.978620419141,-0.426776698926
3.97791382923,0.86933454853,-0.993065870086
3.8840297065,0.906694115354,-0.833503080087
3.96664143203,0.86815434289,-0.906482491248
2.71102308294,1.12776645156,0.0212210745098
3.2735775948,1.07027862493,-0.383620132059
3.49423986834,0.999016047117,-0.536000368189
3.54555865573,0.976873268236,-0.562848165762
4.09280043409,0.92631835428,-1.13256774513
3.2262885848,1.13628635889,-0.343057626221
3.01433540778,1.20364634375,-0.212005163284
3.69176579996,0.974865268733,-0.624345928195
3.94281721307,0.943077908495,-0.897447357033
3.67708192739,1.01622805725,-0.683459793772
3.46305309103,1.09840606304,-0.509844321203
3.09182225753,1.03339152926,-0.229572705213
3.65680404215,0.975698537109,-0.64800641557
4.01551107375,0.871209190192,-0.930254867981
3.39877230042,0.981944990816,-0.436583301685
3.39532376603,1.10515908269,-0.62272617393
3.95686324707,0.939161189178,-0.94351723996
3.73430050124,0.907048420988,-0.653308532424
3.55716449831,1.03629461092,-0.544989572901
3.26626427935,1.01581205683,-0.374861693833
3.14593803015,1.07495721713,-0.271643347913
3.80419891236,0.915984754715,-0.82245934367
3.46887248844,1.02643149076,-0.498097325296
3.84090591458,0.910583352962,-0.768686290043
3.55307796162,0.961899121252,-0.510784140331
3.0088837356,1.09735663361,-0.269336739528
3.0143543331,1.10269471101,-0.255010912751
2.84131317634,1.15991039502,-0.10684253574
2.64368071819,1.12501967904,-0.0317207049603
3.84708864332,0.905404987901,-0.733240225877
2.76165235899,1.09782375684,-0.0780435884747
2.70785812176,1.18346212528,0.0611056647584
3.08044824509,1.16366406211,-0.310573774989
2.49790232865,1.03957523272,0.154263100152
3.94316356243,0.852123283022,-0.86636031025
3.54410009873,0.93252852968,-0.514523044685
3.70129277736,0.921294189988,-0.63257365059
3.96762741205,0.905880320422,-1.0376125275
3.46078524125,1.00685112028,-0.504922113031
4.07271254876,0.87375783975,-1.11378647442
3.59533200651,1.00699437709,-0.559252682869
4.12452800503,0.892923326313,-1.22175872336
3.94616475904,0.888412471391,-1.01696889776
3.8260284802,0.9404369434,-0.79277894085
3.80520469764,0.93206147117,-0.775037533561
3.59703144825,0.995303775314,-0.589450265288
3.30874295889,0.985798888635,-0.379831122997
3.86565609813,0.916854895306,-0.778869376787
3.62426505443,1.12774399877,-0.720423757038
3.85198716099,0.914913592707,-0.757000391013
3.59997143244,0.966282206587,-0.536936530695
3.16141097456,1.03627956587,-0.319959342679
3.44649514735,1.17580584135,-0.578327894435
3.70430914564,0.993629266751,-0.704005768172
3.87473933649,0.902812207958,-0.817883327148
3.7389734052,1.0241586397,-0.762857770716
3.78370318416,0.880604611875,-0.651686804462
3.83111314376,0.885624447439,-0.691280911128
4.03904411902,0.906315726254,-1.01664334716
3.54996174135,1.01144416686,-0.603573498181
4.05834814069,0.859816598293,-1.034718556
3.78311081567,0.935602765812,-0.70239799172
3.8088200858,0.974801231006,-0.797360479854
3.68027962688,0.999108242925,-0.641333196653
3.96904847981,0.931090275298,-0.941824015276
4.11445605115,0.842636429333,-1.06339948525
3.98894107216,0.87687785937,-0.947133100353
4.04512798427,0.880243067203,-0.9747914659
4.27424352067,0.791528297652,-1.3714461703
3.81905189646,0.93887703705,-0.701465950502
4.1067526003,0.839780057192,-1.06682046494
4.00540069342,0.843736116662,-0.925609389627
3.99717759822,0.880028380369,-0.968438115997
4.30146121692,0.787784438229,-1.49952853008
3.15618410463,1.02828479037,-0.273466466845
3.42784280825,1.11019902037,-0.52474892955
3.85108289484,0.92435464785,-0.806030811995
3.69798211451,0.944868127909,-0.629330114329
3.76096118364,0.939698032738,-0.72401119072
3.4488449084,1.17440912368,-0.524977290096
3.82264538222,0.928264677889,-0.760726129507
3.46717810529,1.02589414605,-0.491202654281
4.0872519426,0.947985509036,-1.24068608507
4.29142881591,0.839236809751,-1.56782762138
3.86688284292,0.965275432138,-0.909212916591
3.11474265775,1.10225884904,-0.30730095324
3.46096833964,0.917521870952,-0.467932181821
3.25593261035,1.11185937122,-0.403039082446
4.3380686743,0.785327049503,-1.46093213682
3.75909843883,0.973892763863,-0.736009910073
3.61746147097,0.991695471513,-0.593598193883
3.86992245316,0.86369954015,-0.757219021505
3.8836269305,1.00804777747,-1.00365139236
3.37037246191,1.01839900836,-0.414978263917
3.66414781864,0.975718186522,-0.62813014318
3.7892719018,0.907801962067,-0.706615591264
3.60649192085,1.04439711329,-0.632734494592
3.18271318685,1.10758435811,-0.273610645298
3.77621063882,0.95852199371,-0.730879006126
4.05198975295,0.901440904327,-1.10201041267
3.40463068142,0.992152238483,-0.412369698256
3.39561112843,1.02678130351,-0.455112120861
3.59575755353,1.094380929,-0.65142889457
3.34548141721,1.03922027277,-0.413050751935
4.12021706847,1.01891304865,-1.31019448438
3.87386968449,0.965643757215,-0.882529474158
3.87802581336,0.957415887967,-0.848094724689
3.94604784443,0.897984592323,-0.87640955947
3.43077007363,1.07688874956,-0.535895414371
3.84054500051,0.987428912532,-0.832857409561
3.9401376473,0.899284933914,-0.875981937666
2.97374845611,1.08573606677,-0.159927469594
3.91111444524,0.937929502213,-0.937884386711
4.03723553673,0.85153783927,-0.920999520635
3.95805394648,0.952961643091,-0.949303077131
3.33711978284,1.18565948875,-0.461293748595
4.34810267052,0.787483295103,-1.65352057392
3.65556017172,1.00554773226,-0.600870752145
3.72332929123,1.15496090627,-0.789064216667
3.91780793875,0.930126547443,-0.932920751312
3.55733234246,1.02296118252,-0.595200729593
3.54429952086,0.974603887407,-0.498000697599
3.26344523269,1.05129825591,-0.355165664254
3.31435949486,1.07560262567,-0.377270410629
3.05771297724,1.20496853289,-0.178287589121
4.17142582105,0.836494610241,-1.18144304613
4.22365792179,0.815946265008,-1.2474191103
3.8697258924,0.961019289658,-0.82254651762
4.00512519406,0.902585534847,-1.02113306203
3.31385900046,1.0935962082,-0.368517646823
